,label,lentitle,wctitle,punctitle,digittitle,capitaltitle,startitle,uppertitle3,uppertitle4,r_e,r_h,r_m,f_e,f_h,f_m
435,0,56,12,0,56,48,0,0,0,1,1,0,5,2,1
436,0,213,31,18,213,200,0,0,0,1,3,3,1,2,9
437,1,54,9,2,54,50,0,0,0,2,1,2,0,0,1
438,0,69,15,2,69,60,0,0,0,1,0,0,9,2,2
439,1,75,12,1,75,68,0,0,0,2,0,3,2,0,0
440,1,65,12,1,65,63,0,0,0,1,4,3,0,0,1
441,1,85,15,3,80,81,0,0,0,0,0,4,2,1,2
442,0,112,17,4,112,98,0,0,0,3,0,2,5,0,3
443,0,93,16,1,93,78,0,1,0,2,0,1,3,0,5
444,0,42,7,3,32,36,0,0,0,0,0,0,2,1,2
445,0,126,24,3,126,103,0,0,0,0,1,3,7,1,7
446,1,45,7,0,45,42,0,0,0,2,0,2,0,0,1
447,0,48,11,0,48,36,0,0,0,1,1,1,2,0,4
448,0,87,16,0,85,73,0,0,0,0,1,0,4,0,5
449,1,86,15,2,83,83,0,0,0,2,1,4,2,0,1
450,0,51,10,0,51,50,0,0,0,0,0,2,2,0,4
451,0,98,16,1,98,83,0,0,0,0,0,0,3,2,10
452,1,62,9,0,62,58,0,0,0,1,1,4,0,0,0
453,0,69,11,2,69,59,0,0,0,1,0,1,1,0,4
454,1,65,11,1,65,62,0,0,0,2,0,1,1,0,1
455,0,45,10,2,45,38,0,0,0,0,0,1,2,2,3
456,0,130,20,4,130,113,0,0,0,0,0,0,9,1,3
457,0,109,18,2,109,103,0,0,0,0,0,1,5,1,4
458,0,40,8,1,40,35,0,0,0,0,1,1,2,0,1
459,0,134,24,14,132,110,0,0,0,0,1,1,3,3,8
460,0,83,15,4,83,60,0,0,0,0,0,1,2,1,5
461,0,73,14,1,73,60,0,0,0,0,1,2,0,2,2
462,1,45,8,0,45,38,0,0,0,2,1,3,0,0,0
463,0,61,12,0,61,51,0,0,0,2,1,3,1,0,1
464,1,61,12,3,61,51,0,0,0,3,1,1,3,2,0
465,0,82,14,1,82,71,0,0,0,1,1,2,4,0,1
466,1,93,16,5,93,90,0,0,0,2,2,4,1,1,2
467,1,52,8,1,52,50,0,0,0,1,0,3,1,1,0
468,0,79,12,2,79,71,0,0,0,0,1,0,3,0,3
469,1,21,4,0,21,20,0,0,0,1,0,1,1,0,0
470,0,42,7,1,42,41,0,0,0,0,0,1,1,2,2
471,1,64,9,4,64,61,0,0,0,1,1,1,0,1,1
472,1,66,14,1,66,61,0,0,0,2,1,1,2,0,2
473,1,81,14,3,81,76,0,0,0,1,1,2,4,0,2
474,1,46,9,3,46,42,0,0,0,3,0,3,2,0,0
475,1,63,11,2,63,53,0,0,0,1,2,3,1,0,1
476,0,52,11,0,52,42,0,0,0,0,0,2,1,0,2
477,1,36,6,1,32,34,0,0,0,1,2,1,0,0,0
478,0,70,14,2,70,57,0,0,0,0,0,1,2,0,6
479,0,43,7,0,43,40,0,0,0,0,0,0,1,0,4
480,1,50,9,1,46,44,0,0,0,1,0,2,2,0,2
481,0,69,12,3,68,59,0,0,0,0,0,0,2,2,3
482,1,33,8,1,29,30,0,0,0,1,1,1,2,0,1
483,1,60,12,1,60,59,0,0,0,0,0,8,3,0,0
484,1,66,11,0,66,65,0,0,0,1,1,3,1,2,0
485,1,16,3,0,16,14,0,0,0,1,0,0,0,0,0
486,0,50,11,0,50,43,0,0,0,0,0,0,6,0,2
487,1,67,9,3,67,65,0,0,0,0,0,3,1,0,3
488,1,68,10,2,68,67,0,0,0,2,0,1,1,1,2
489,0,40,9,0,39,33,0,0,0,0,0,2,2,1,3
490,1,102,18,3,102,96,0,0,0,2,0,6,4,0,2
491,0,72,12,3,68,63,0,0,0,0,0,1,3,1,2
492,0,63,13,1,59,59,0,0,0,0,0,1,1,2,5
493,0,70,10,0,70,61,0,0,0,0,1,0,1,0,5
494,0,77,13,1,77,65,0,0,0,0,0,2,1,1,5
495,1,45,9,2,45,39,0,0,0,1,1,1,3,0,1
496,0,71,11,0,71,61,0,0,0,0,1,2,3,1,2
497,0,78,15,1,78,61,0,0,0,1,0,3,5,1,3
498,1,85,15,3,85,82,0,0,0,2,0,7,1,2,0
499,1,57,10,0,53,56,0,0,0,2,0,0,3,0,1
500,0,95,15,1,93,91,0,0,0,0,1,1,0,2,6
501,0,75,12,0,75,64,0,0,0,0,1,1,1,0,5
502,1,30,5,1,30,28,0,0,0,1,0,2,0,0,0
503,0,97,17,2,97,82,0,0,0,0,1,2,2,0,5
504,0,81,14,1,81,71,0,0,0,0,0,2,3,2,2
505,1,70,14,2,70,68,0,0,0,1,1,1,3,3,2
506,0,68,14,0,68,55,0,0,0,0,1,2,3,0,3
507,0,45,6,2,45,40,0,0,0,0,0,1,0,1,1
508,0,88,15,0,88,13,0,1,0,1,0,1,4,2,4
509,0,101,21,6,101,53,1,1,0,3,1,5,5,0,6
510,1,110,22,4,106,108,0,0,0,5,2,9,1,1,1
511,1,65,10,0,65,63,0,0,0,1,0,4,1,0,1
512,1,105,17,2,105,101,0,0,0,2,0,2,4,1,4
513,0,50,10,1,50,47,0,0,0,0,0,2,3,0,1
514,1,42,8,0,42,40,0,0,0,1,0,2,1,0,0
515,1,44,8,0,44,40,0,0,0,2,0,4,0,0,1
516,0,71,10,1,71,63,0,0,0,0,0,1,3,0,4
517,1,69,12,1,69,58,0,0,0,0,3,4,1,0,3
518,0,85,16,4,85,74,0,0,0,1,0,1,6,0,6
519,1,54,9,0,54,51,0,0,0,2,0,1,1,0,3
520,1,54,12,2,54,46,0,0,0,4,1,1,3,0,2
521,0,58,10,0,54,54,0,0,0,1,0,0,5,1,1
522,1,64,12,0,64,63,0,0,0,1,2,4,2,0,0
523,0,78,12,3,78,66,0,1,1,0,0,1,2,0,4
524,0,49,10,0,49,45,0,0,0,1,1,2,4,0,1
525,1,47,6,2,47,45,0,0,0,3,0,1,1,0,0
526,0,100,18,3,100,70,0,0,0,1,2,1,3,0,8
527,1,49,10,0,49,47,0,0,0,2,2,4,1,0,0
528,1,57,11,2,57,56,0,0,0,0,1,4,3,0,0
529,0,57,9,3,57,54,0,0,0,0,0,0,0,0,6
530,1,38,7,0,37,37,0,0,0,2,2,0,2,0,0
531,0,69,14,4,69,67,0,0,0,1,0,2,2,1,5
532,0,86,16,2,86,64,0,1,1,0,2,1,4,2,4
533,1,52,9,0,52,50,0,0,0,1,1,4,0,1,1
534,1,106,16,3,106,88,0,0,0,3,0,3,3,1,1
535,0,42,8,1,42,41,0,0,0,0,0,1,0,1,1
536,0,48,9,0,48,39,0,0,0,0,1,1,3,1,1
537,1,39,8,1,39,33,0,0,0,1,0,2,0,0,2
538,1,76,12,1,76,65,0,0,0,1,0,4,1,0,4
539,0,57,11,4,57,48,0,0,0,2,0,1,2,1,1
540,0,52,10,2,52,49,0,0,0,0,1,2,4,1,1
541,0,41,6,1,41,34,0,0,0,0,0,0,1,0,3
542,0,92,18,2,92,74,0,0,0,1,0,3,6,3,1
543,1,80,14,4,80,74,0,0,0,2,1,4,2,0,2
544,1,66,12,1,66,56,0,0,0,2,0,4,2,1,1
545,0,48,9,2,48,36,0,0,0,0,0,2,1,1,1
546,0,90,16,3,90,75,0,0,0,2,0,2,4,1,3
547,1,34,8,0,34,29,0,0,0,3,0,2,0,0,2
548,0,33,7,0,33,27,0,0,0,1,0,1,1,0,1
549,1,61,13,3,61,58,0,0,0,2,1,2,3,0,2
550,1,51,9,0,51,47,0,0,0,2,0,4,0,0,0
551,1,75,14,1,75,71,0,0,0,5,0,3,0,0,3
552,0,86,13,3,86,76,0,0,0,2,0,0,4,0,4
553,1,41,7,2,41,39,0,0,0,0,0,3,0,1,1
554,1,55,10,1,51,53,0,0,0,1,2,3,1,0,1
555,1,39,8,1,39,37,0,0,0,0,1,3,1,1,0
556,1,50,10,3,50,40,0,0,0,2,0,1,1,1,1
557,0,88,14,0,88,75,0,0,0,0,0,3,2,1,3
558,0,68,11,4,68,58,0,0,0,1,0,2,2,1,3
559,0,84,14,2,84,77,0,1,0,0,1,1,2,2,5
560,0,66,11,2,66,57,0,0,0,0,1,2,2,0,3
561,0,41,7,0,41,35,0,0,0,0,0,0,2,0,1
562,0,104,20,1,104,90,0,0,0,0,0,3,6,0,6
563,1,45,9,0,45,44,0,0,0,2,0,3,1,0,1
564,1,58,10,0,58,50,0,0,0,4,1,2,2,0,0
565,1,43,8,1,43,39,0,0,0,2,1,2,0,0,1
566,0,69,12,5,69,53,0,0,0,2,0,1,5,1,1
567,1,96,17,5,96,82,0,0,0,0,0,7,1,0,2
568,0,90,14,3,89,79,0,0,0,2,1,2,1,0,6
569,1,53,11,3,51,52,0,0,0,1,0,5,2,0,1
570,1,67,12,2,67,62,0,0,0,1,1,3,1,0,1
571,0,147,20,9,147,109,1,0,0,2,1,3,4,0,4
572,0,60,12,1,60,49,0,0,0,0,0,3,1,1,4
573,1,79,13,1,79,67,0,0,0,3,1,2,2,0,1
574,0,77,13,2,77,60,0,1,1,2,0,0,5,1,1
575,0,78,13,2,78,69,0,0,0,1,0,1,4,2,0
576,1,75,14,1,75,71,0,0,0,2,2,2,4,1,1
577,0,24,4,1,20,22,0,0,0,0,0,0,0,0,1
578,1,48,10,2,48,45,0,0,0,2,0,4,1,1,0
579,0,71,9,3,71,63,0,0,0,0,0,0,1,0,2
580,0,43,9,2,43,37,0,0,0,2,0,2,3,0,0
581,1,55,11,2,55,53,0,0,0,0,2,1,2,1,3
582,0,64,11,1,64,52,0,1,0,1,0,0,3,1,5
583,1,50,11,0,50,45,0,0,0,2,2,3,1,0,1
584,0,59,10,6,59,52,0,0,0,1,1,0,2,0,5
585,1,45,10,4,45,43,0,0,0,1,1,2,1,0,3
586,0,34,6,1,32,30,0,0,0,0,0,0,0,1,3
587,0,81,14,5,81,62,0,0,0,1,0,1,3,2,5
588,1,52,9,1,52,44,0,0,0,1,0,0,1,0,2
589,1,55,11,1,51,53,0,0,0,2,1,1,3,0,3
590,1,41,9,3,39,39,0,0,0,1,1,6,0,0,0
591,0,58,12,1,58,55,0,0,0,0,0,2,2,2,4
592,0,72,15,5,72,67,0,0,0,3,0,3,3,0,0
593,0,65,17,1,61,57,0,0,0,1,0,1,9,0,5
594,1,47,10,1,44,43,0,1,1,0,0,3,1,0,1
595,0,69,12,5,69,15,0,0,0,2,0,0,1,2,4
596,1,76,13,3,76,73,0,0,0,1,1,5,1,0,2
597,0,89,18,0,89,86,0,0,0,1,1,3,5,0,3
598,0,71,13,3,71,52,0,1,0,0,0,1,4,1,2
599,0,82,13,0,82,71,0,0,0,1,0,0,3,0,6
600,0,84,13,0,84,64,0,0,0,3,1,1,3,1,3
601,1,28,6,1,28,25,0,0,0,1,0,1,1,0,1
602,0,83,14,1,83,82,0,0,0,0,1,1,2,2,2
603,0,54,10,2,54,38,0,1,1,0,1,1,3,1,2
604,1,45,9,0,45,38,0,0,0,3,0,0,1,0,2
605,1,66,13,0,64,64,0,0,0,2,2,3,2,0,1
606,1,48,8,1,48,45,0,0,0,2,2,1,0,0,0
607,0,102,16,4,102,89,0,0,0,1,0,2,5,1,4
608,1,40,9,1,39,39,0,0,0,1,0,5,0,0,1
609,1,61,11,1,61,51,0,0,0,1,0,1,2,0,2
610,0,86,12,5,82,76,0,0,0,0,1,1,0,0,5
611,0,57,12,0,53,46,0,0,0,1,1,0,3,1,4
612,0,71,12,0,71,67,0,0,0,1,0,1,5,1,2
613,1,37,7,1,37,35,0,0,0,2,0,1,2,0,0
614,0,82,11,2,78,15,0,1,1,0,1,0,1,0,5
615,0,84,13,2,84,72,0,0,0,0,0,2,2,0,6
616,1,86,14,3,86,81,0,0,0,0,1,2,3,0,2
617,1,44,8,1,44,42,0,0,0,0,1,2,1,1,0
618,1,68,12,3,68,57,0,0,0,1,0,6,2,0,1
619,1,32,7,0,32,29,0,0,0,2,0,0,2,0,1
620,0,20,5,0,20,16,0,0,0,1,0,0,1,0,0
621,1,65,10,0,65,56,0,0,0,1,2,1,1,0,2
622,0,71,16,1,67,58,0,0,0,0,1,3,4,0,5
623,1,30,7,1,26,26,0,0,0,1,1,1,1,0,0
624,0,98,17,3,98,92,0,0,0,0,0,1,6,3,6
625,0,61,12,1,59,59,0,0,0,0,0,2,1,0,7
626,0,101,19,8,101,86,1,1,0,0,0,3,4,1,5
627,1,51,9,0,51,47,0,0,0,4,0,1,0,0,0
628,0,39,8,0,39,32,0,0,0,0,0,0,2,2,1
629,1,55,8,1,55,53,0,0,0,0,1,3,1,1,1
630,0,67,12,3,67,55,0,0,0,0,2,0,2,2,3
631,0,76,11,1,76,68,0,0,0,2,1,1,3,0,3
632,1,61,11,1,57,55,0,0,0,2,2,4,1,0,0
633,1,54,9,0,53,50,0,0,0,1,3,3,0,1,0
634,0,60,11,4,60,54,0,0,0,0,1,0,3,1,4
635,1,58,10,1,58,57,0,0,0,1,0,4,2,0,1
636,1,55,7,0,55,53,0,0,0,0,1,2,1,0,1
637,0,90,17,0,90,78,0,0,0,1,0,1,6,3,4
638,0,61,11,1,61,56,0,1,0,1,0,2,5,1,1
639,0,94,17,0,94,78,0,0,0,1,1,3,3,2,5
640,1,57,9,2,57,49,0,0,0,0,1,3,0,0,2
641,1,70,14,1,70,64,0,0,0,3,1,5,3,0,0
642,1,59,13,0,59,45,0,0,0,3,2,3,2,0,1
643,0,49,9,0,49,41,0,0,0,0,0,1,2,0,3
644,0,79,18,1,76,64,0,0,0,1,2,3,4,1,2
645,0,64,11,1,64,54,0,0,0,0,0,1,2,3,2
646,1,79,14,1,79,66,0,0,0,2,0,8,2,0,0
647,0,60,10,2,53,57,0,0,0,0,0,2,2,0,1
648,0,69,13,1,69,55,0,0,0,0,2,0,2,1,4
649,1,46,8,3,46,40,0,0,0,0,1,1,2,0,1
650,0,27,6,2,24,23,0,0,0,0,0,0,0,1,4
651,0,74,12,3,74,69,0,0,0,0,0,1,4,0,2
652,0,44,10,1,44,33,0,0,0,0,1,0,3,0,5
653,1,62,10,0,62,58,0,0,0,1,5,1,0,0,0
654,1,58,9,2,58,53,0,0,0,0,0,4,3,0,0
655,1,49,8,1,49,46,0,0,0,2,2,0,0,0,1
656,1,57,10,0,57,48,0,0,0,1,0,5,1,0,1
657,0,51,8,6,49,43,0,0,0,0,0,1,0,0,5
658,0,76,11,1,76,66,0,0,0,0,0,1,1,0,3
659,1,81,15,0,81,78,0,0,0,1,1,5,3,0,1
660,1,66,11,4,64,63,0,0,0,0,2,3,2,0,2
661,0,91,17,4,91,76,0,0,0,1,0,3,10,0,1
662,1,78,18,4,73,75,0,0,0,0,0,7,4,1,1
663,1,45,9,0,45,41,0,0,0,1,0,5,2,0,0
664,1,29,6,2,29,27,0,0,0,0,1,2,1,0,0
665,0,71,10,2,71,10,0,1,1,2,0,0,2,0,3
666,1,67,13,3,67,55,0,0,0,1,0,3,3,1,1
667,0,65,11,2,65,59,0,0,0,0,0,1,1,1,4
668,1,83,15,2,83,79,0,0,0,3,1,5,2,0,1
669,1,111,20,3,111,105,0,0,0,3,2,5,3,0,0
670,0,101,17,3,101,84,0,0,0,1,0,1,3,1,4
671,0,50,6,3,50,45,0,0,0,0,1,1,1,0,1
672,0,61,9,0,60,59,0,0,0,0,0,0,1,0,3
673,0,73,13,4,73,63,0,0,0,1,0,0,8,0,2
674,1,89,17,3,89,86,0,0,0,1,0,5,3,1,1
675,1,64,12,1,60,56,0,0,0,2,2,6,0,0,0
676,0,41,7,2,41,39,0,0,0,0,0,0,2,0,3
677,1,55,9,0,55,53,0,0,0,1,1,2,1,0,2
678,1,50,10,1,50,46,0,0,0,0,2,2,2,0,2
679,0,36,8,1,34,32,0,0,0,0,0,1,3,1,1
680,0,65,10,2,65,62,0,0,0,0,0,3,1,0,4
681,0,40,5,1,40,36,0,0,0,0,0,0,0,0,2
682,0,76,12,0,76,66,0,0,0,2,0,0,3,0,5
683,1,74,16,1,74,64,0,0,0,3,2,2,5,0,2
684,1,72,14,1,72,67,0,0,0,4,1,2,3,0,0
685,1,89,15,3,89,83,0,0,0,4,0,2,4,0,2
686,1,58,11,0,58,56,0,0,0,2,1,4,2,0,1
687,1,68,11,4,68,64,0,0,0,1,1,4,2,0,1
688,0,29,6,0,29,27,0,0,0,0,0,1,2,0,0
689,0,85,12,3,85,71,0,0,0,0,1,1,0,1,6
690,1,68,15,1,68,61,0,0,0,6,0,3,4,0,0
691,1,57,10,0,57,48,0,0,0,2,3,2,0,0,1
692,0,47,9,0,47,38,0,0,0,0,0,1,1,1,5
693,0,102,15,4,102,88,0,0,0,3,0,1,1,1,4
694,1,70,15,2,70,59,0,0,0,0,1,3,1,1,6
695,1,67,12,2,67,63,0,0,0,0,1,8,1,0,0
696,0,79,12,0,79,68,0,0,0,0,0,0,2,2,5
697,0,71,14,0,69,61,0,0,0,1,1,2,2,0,3
698,0,100,19,6,100,84,0,0,0,1,0,2,3,2,5
699,0,72,13,2,72,62,0,0,0,0,0,2,1,0,4
700,1,44,7,0,44,41,0,0,0,0,2,2,1,0,0
701,0,68,10,1,68,60,0,0,0,0,0,0,4,0,3
702,0,57,8,0,57,51,0,0,0,1,0,0,2,0,2
703,0,72,12,5,66,57,0,1,1,0,0,0,2,0,5
704,1,58,9,4,58,53,0,0,0,2,1,1,1,0,2
705,0,69,13,0,69,57,0,0,0,2,0,1,3,0,4
706,1,64,12,1,64,59,0,0,0,0,0,5,3,0,1
707,1,27,6,0,27,26,0,0,0,2,2,1,0,0,0
708,1,93,14,1,93,90,0,0,0,0,1,3,2,0,2
709,1,52,9,1,52,50,0,0,0,0,1,2,2,0,2
710,0,68,11,4,68,40,0,1,1,1,0,1,0,1,3
711,1,52,11,1,52,45,0,0,0,2,0,0,4,0,3
712,1,62,12,2,62,51,0,0,0,1,0,3,2,0,3
713,0,88,16,2,88,75,0,0,0,1,0,0,4,0,5
714,0,113,19,1,113,98,0,1,1,2,1,2,3,0,6
715,1,61,10,3,61,53,0,0,0,2,1,3,0,1,1
716,1,56,10,0,56,47,0,0,0,0,1,2,2,0,3
717,1,48,12,2,44,45,0,0,0,3,1,3,4,0,0
718,1,76,13,3,76,72,0,0,0,1,1,3,2,0,1
719,0,79,14,4,75,67,0,0,0,0,1,0,2,2,4
720,0,37,7,0,37,31,0,0,0,0,1,1,1,0,1
721,1,41,6,0,41,36,0,0,0,2,0,1,0,0,0
722,0,55,12,0,55,44,0,0,0,0,1,0,3,1,5
723,0,60,12,0,60,53,0,0,0,0,0,2,4,2,2
724,0,81,14,0,81,67,0,0,0,0,1,1,4,2,5
725,0,48,10,3,46,41,0,0,0,0,0,1,2,0,6
726,0,122,22,5,122,99,0,1,0,1,0,4,4,0,9
727,0,96,15,6,96,85,0,0,0,1,1,1,2,2,3
728,1,60,11,2,60,54,0,0,0,3,0,2,1,0,1
729,0,115,21,4,110,102,0,0,0,2,1,0,7,3,4
730,1,25,5,1,25,24,0,0,0,0,0,2,0,0,0
731,1,44,8,1,44,42,0,0,0,1,1,0,1,0,3
732,0,14,4,0,14,11,0,0,0,0,0,0,1,0,2
733,0,77,14,2,77,64,0,0,0,4,2,1,1,0,3
734,1,36,5,1,36,35,0,0,0,1,2,0,0,0,1
735,0,68,14,1,68,67,0,0,0,0,0,0,5,1,5
736,1,56,10,1,56,54,0,0,0,0,2,3,2,0,0
737,1,92,15,5,92,90,0,0,0,3,1,2,0,0,5
738,0,57,10,1,57,55,0,0,0,1,1,1,0,2,3
739,1,78,14,4,78,76,0,0,0,2,0,3,2,0,3
740,0,42,10,1,42,39,0,0,0,0,0,1,2,0,5
741,1,44,8,0,44,39,0,0,0,0,0,0,2,0,2
742,0,36,6,0,36,32,0,0,0,0,0,0,1,0,0
743,0,30,8,0,30,24,0,0,0,0,0,1,1,1,2
744,0,74,11,2,74,57,0,0,0,0,0,0,2,0,5
745,0,56,10,0,56,43,0,0,0,0,0,2,2,0,2
746,1,50,8,0,50,46,0,0,0,1,1,5,0,0,0
747,0,109,19,2,106,106,0,0,0,1,2,2,2,4,2
748,0,117,19,6,117,98,1,0,0,0,1,2,4,1,2
749,1,65,11,2,65,62,0,0,0,3,1,0,2,0,3
750,0,44,7,0,44,39,0,0,0,1,0,0,4,0,1
751,0,72,12,1,72,64,0,0,0,0,1,0,4,2,4
752,1,69,10,7,69,63,0,0,0,2,0,4,3,0,0
753,0,90,15,5,90,78,0,0,0,1,1,2,2,0,6
754,1,66,12,2,66,57,0,0,0,3,1,2,3,0,2
755,0,77,14,3,75,65,0,0,0,0,0,0,2,1,7
756,0,64,13,1,63,55,0,0,0,0,0,2,4,2,3
757,1,66,11,1,66,56,0,0,0,1,0,1,1,0,3
758,1,101,18,2,97,100,0,0,0,4,0,5,4,0,3
759,1,78,18,3,78,76,0,0,0,1,0,7,4,1,2
760,1,102,16,2,102,95,0,0,0,1,1,5,1,0,5
761,0,63,12,0,63,55,0,0,0,0,0,2,3,3,3
762,0,101,16,0,101,96,0,0,0,0,0,0,4,1,5
763,0,32,6,2,32,27,0,0,0,0,0,0,2,0,2
764,1,68,11,0,68,57,0,0,0,1,1,2,2,0,2
765,1,37,8,4,37,32,0,0,0,0,0,3,2,1,1
766,0,105,18,3,105,85,0,0,0,0,0,0,4,1,2
767,0,60,12,0,60,46,0,1,1,2,0,0,3,0,4
768,0,79,15,1,79,14,0,1,1,0,1,1,5,1,4
769,1,37,8,3,37,30,0,0,0,1,1,1,2,1,1
770,0,60,10,0,60,51,0,0,0,0,1,2,1,1,3
771,0,88,14,3,88,74,0,0,0,0,1,1,3,1,7
772,1,43,7,0,43,37,0,0,0,0,0,0,1,0,1
773,1,62,13,3,62,59,0,0,0,2,1,2,6,0,0
774,0,110,20,3,110,95,0,0,0,0,0,1,5,3,6
775,1,72,11,1,72,63,0,0,0,1,2,3,1,0,1
776,0,126,21,2,126,106,0,0,0,1,0,7,3,1,3
777,0,80,12,1,80,11,0,1,1,2,1,1,2,0,2
778,0,116,19,5,116,109,0,0,0,0,0,4,3,1,6
779,1,51,9,4,51,48,0,0,0,1,0,3,2,0,1
780,1,57,9,1,57,55,0,0,0,2,1,3,0,0,2
781,0,73,15,1,73,59,0,0,0,2,0,4,2,1,4
782,0,40,6,0,40,28,0,0,0,0,0,0,0,2,3
783,0,26,5,0,26,22,0,0,0,0,0,1,0,0,2
784,0,70,13,0,67,59,0,0,0,2,0,0,2,3,2
785,1,27,6,1,27,26,0,0,0,0,0,1,1,0,1
786,1,43,8,1,43,35,0,0,0,1,0,2,1,0,0
787,0,77,14,3,77,64,0,0,0,0,0,0,6,2,3
788,1,77,13,0,74,66,0,0,0,3,0,3,0,2,1
789,0,80,14,2,80,50,0,1,1,2,2,2,0,0,4
790,0,92,17,4,92,78,0,0,0,1,0,0,10,0,5
791,1,59,10,1,59,57,0,0,0,1,0,4,1,0,1
792,0,52,10,0,48,44,0,0,0,0,0,2,1,1,2
793,1,38,6,0,38,33,0,0,0,1,0,2,1,0,1
794,0,54,11,1,52,47,0,0,0,0,0,0,2,1,5
795,0,70,14,3,70,15,0,1,1,0,1,1,3,0,5
796,0,79,15,2,79,68,0,0,0,0,0,2,4,0,4
797,1,71,13,1,71,67,0,0,0,5,1,3,1,0,0
798,0,93,16,0,93,78,0,1,1,0,0,2,3,0,6
799,1,75,11,1,75,71,0,0,0,1,0,5,2,1,0
800,0,76,13,4,76,66,0,0,0,0,0,0,4,2,5
801,0,82,14,3,82,77,0,0,0,0,0,1,3,2,5
802,0,64,12,1,64,57,0,0,0,2,1,1,4,1,2
803,0,78,16,1,76,66,0,0,0,0,0,1,4,2,5
804,0,83,15,0,83,70,0,0,0,0,0,2,4,3,4
805,1,35,7,3,35,33,0,0,0,0,0,3,1,0,1
806,0,80,11,4,80,69,0,0,0,0,0,0,0,0,4
807,0,31,5,0,31,27,0,0,0,0,0,0,0,0,2
808,1,68,10,0,68,67,0,0,0,0,1,2,1,0,2
809,1,59,12,2,55,57,0,0,0,2,1,1,1,2,2
810,1,43,7,3,43,40,0,0,0,1,0,5,0,0,0
811,0,19,4,1,19,17,0,0,0,0,0,0,0,0,1
812,0,73,11,5,70,70,0,0,0,1,1,1,2,1,2
813,1,66,13,4,66,54,0,0,0,3,1,6,0,1,0
814,1,72,13,1,72,68,0,0,0,2,1,3,1,1,3
815,0,66,10,1,66,58,0,0,0,0,1,1,0,0,3
816,0,26,5,0,26,24,0,0,0,1,0,0,1,0,2
817,0,47,10,0,47,8,0,1,0,0,0,2,3,2,1
818,0,38,8,1,38,32,0,0,0,0,0,1,2,0,2
819,1,25,4,1,25,24,0,0,0,1,0,2,0,0,0
820,0,52,9,0,52,44,0,0,0,2,1,1,1,0,3
821,1,97,17,2,97,92,0,0,0,3,2,5,2,0,1
822,0,19,5,0,19,17,0,0,0,0,0,1,2,0,0
823,0,63,9,2,63,57,0,0,0,0,0,0,3,1,1
824,1,63,13,2,63,59,0,0,0,3,0,2,3,1,2
825,1,83,15,2,83,82,0,0,0,0,2,7,2,1,1
826,0,50,8,2,50,43,0,0,0,0,0,1,1,0,3
827,1,62,12,0,62,60,0,0,0,0,0,5,2,1,0
828,1,67,11,1,67,57,0,0,0,2,0,4,2,0,0
829,1,42,6,1,42,39,0,0,0,2,0,2,0,0,0
830,0,20,4,0,20,17,0,0,0,0,0,0,1,0,2
831,0,118,18,2,118,104,0,0,0,1,0,2,4,3,5
832,0,64,10,1,60,58,0,0,0,0,0,1,3,0,2
833,0,61,9,0,61,53,0,0,0,1,1,1,0,2,1
834,1,33,7,1,29,31,0,0,0,1,1,1,1,0,0
835,0,85,15,4,85,71,0,0,0,0,0,2,4,1,5
836,0,83,15,0,83,61,0,0,0,0,0,1,5,1,6
837,1,102,18,3,102,99,0,0,0,2,0,4,2,2,1
838,0,18,5,0,18,16,0,0,0,0,0,0,2,1,1
839,1,40,6,3,40,35,0,0,0,0,0,0,1,0,2
840,0,119,24,6,119,110,0,0,0,3,1,3,1,4,10
841,0,108,20,0,108,93,0,1,1,0,1,3,4,2,4
842,1,36,6,1,36,34,0,0,0,1,0,2,1,0,0
843,0,20,4,0,20,17,0,0,0,0,0,0,1,0,2
844,0,48,10,2,48,40,0,0,0,1,0,1,5,2,0
845,0,112,22,5,112,92,0,0,0,1,1,1,5,3,8
846,0,28,7,0,24,27,0,0,0,0,1,0,0,0,3
847,0,72,14,4,72,60,0,1,1,0,1,0,3,1,5
848,0,69,13,3,69,57,0,0,0,1,0,2,7,0,1
849,1,57,12,1,57,56,0,0,0,1,1,1,3,0,1
850,0,71,13,0,71,57,0,0,0,1,0,2,2,1,4
851,1,63,11,2,63,53,0,0,0,1,0,2,1,1,2
852,0,78,14,2,78,65,0,0,0,5,1,3,1,0,3
853,1,91,15,2,91,83,0,0,0,3,2,0,5,0,1
854,0,86,15,1,84,82,0,0,0,1,0,2,3,0,5
855,1,88,13,0,88,84,0,0,0,2,2,3,1,0,1
856,0,40,7,2,40,36,0,0,0,0,0,0,1,1,4
857,1,78,14,1,78,77,0,0,0,0,1,2,4,0,0
858,1,68,13,3,60,66,0,0,0,2,2,4,1,0,0
859,1,60,11,1,60,58,0,0,0,0,2,1,3,1,2
860,0,66,11,2,64,53,0,1,1,0,0,0,1,0,7
861,0,84,14,2,84,70,0,0,0,0,1,2,1,0,8
862,0,165,29,4,165,136,0,0,0,1,0,3,3,2,11
863,1,45,10,2,45,42,0,0,0,1,0,3,3,0,1
864,1,60,10,1,60,58,0,0,0,1,2,2,1,0,2
865,1,55,11,2,55,43,0,0,0,2,1,3,2,0,0
866,0,29,6,0,29,26,0,0,0,1,0,0,2,1,0
867,1,53,10,1,53,50,0,0,0,0,0,4,1,2,0
868,1,94,16,4,94,88,0,0,0,3,2,4,3,0,1
869,1,46,8,3,46,39,0,0,0,2,1,2,1,0,0
